frame,class,confidence,x1,y1,x2,y2,width_px,height_px,area_px2
1585,UAV,0.3049,325.1,323.9,379.9,361.1,54.8,37.2,2039.4
1585,UAV,0.1987,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
1586,UAV,0.3115,325.1,324.2,379.9,361.2,54.8,37.0,2025.8
1586,UAV,0.1987,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
1587,UAV,0.3082,325.1,324.2,379.9,361.2,54.8,37.0,2025.8
1587,UAV,0.2088,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1588,UAV,0.3174,325.1,324.2,379.9,361.2,54.8,37.0,2025.8
1588,UAV,0.2134,394.8,293.0,437.2,328.5,42.5,35.5,1508.8
1589,UAV,0.2958,325.1,324.2,379.9,361.2,54.8,37.0,2025.8
1589,UAV,0.2056,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
1590,UAV,0.2886,325.4,324.2,379.6,361.2,54.2,37.0,2007.2
1590,UAV,0.2031,395.0,293.0,437.0,328.5,42.0,35.5,1491.0
1591,UAV,0.2846,325.4,324.2,379.6,361.2,54.2,37.0,2007.2
1591,UAV,0.1999,395.0,293.0,437.0,328.5,42.0,35.5,1491.0
1592,UAV,0.2666,325.2,324.2,379.8,361.2,54.5,37.0,2016.5
1592,UAV,0.1813,394.9,293.0,437.1,328.5,42.2,35.5,1499.9
1593,UAV,0.2775,325.2,324.2,379.8,361.2,54.5,37.0,2016.5
1593,UAV,0.2372,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1594,UAV,0.2705,325.1,324.2,379.9,361.2,54.8,37.0,2025.8
1594,UAV,0.2379,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1595,UAV,0.2591,325.2,324.2,379.8,361.2,54.5,37.0,2016.5
1595,UAV,0.2401,394.9,292.9,437.1,328.1,42.2,35.2,1489.3
1596,UAV,0.2720,394.5,292.6,437.0,328.4,42.5,35.8,1519.4
1596,UAV,0.2697,326.1,324.0,379.9,361.0,53.8,37.0,1988.8
1597,UAV,0.2838,326.0,324.0,380.0,361.0,54.0,37.0,1998.0
1597,UAV,0.2751,394.5,292.6,437.0,328.4,42.5,35.8,1519.4
1598,UAV,0.2736,326.0,324.0,380.0,361.0,54.0,37.0,1998.0
1598,UAV,0.2473,394.5,292.6,437.0,328.4,42.5,35.8,1519.4
1599,UAV,0.2830,326.0,324.0,380.0,361.0,54.0,37.0,1998.0
1599,UAV,0.2561,394.9,292.6,437.1,328.4,42.2,35.8,1510.4
1600,UAV,0.2870,326.0,324.0,380.0,361.0,54.0,37.0,1998.0
1600,UAV,0.2621,394.5,292.6,437.0,328.4,42.5,35.8,1519.4
